-0.58,-0.35,-0.70,-0.41,-0.27,-0.71,-0.46,-0.35,-0.62
-0.53,-0.47,-0.55,-0.45,-0.29,-0.33,-0.65,-0.41,-0.38
-0.52,-0.33,-0.48,-0.73,-0.60,-0.29,-0.84,-0.29,-0.77
-0.80,-0.62,-0.62,-0.57,-0.43,-0.32,-0.88,-0.74,-0.44
-0.73,-0.37,-0.60,-0.35,-0.33,-0.64,-0.69,-0.43,-0.38
-0.64,-0.39,-0.64,-0.22,-0.40,-0.56,-0.75,-0.29,-0.48
