-0.46,-0.33,-0.42,-0.60,-0.37,-0.50,-0.40,-0.50,-0.47
-0.58,-0.33,-0.65,-0.54,-0.39,-0.57,-0.48,-0.30,-0.68
-0.54,-0.32,-0.81,-0.35,-0.42,-0.80,-0.47,-0.32,-0.22
-0.82,-0.47,-0.14,-0.42,-0.63,-0.52,-0.28,-0.31,-0.48
-0.31,-0.67,-0.52,-0.58,-0.43,-0.48,-0.38,-0.32,-0.35
-0.43,-0.39,-0.34,-0.64,-0.39,-0.70,-0.45,-0.25,-0.66
