-0.51,-0.43,-0.48,-0.47,-0.45,-0.44,-0.42,-0.43,-0.48
-0.41,-0.47,-0.51,-0.36,-0.48,-0.54,-0.41,-0.44,-0.52
-0.46,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
