-0.45,-0.34,-0.42,-0.60,-0.38,-0.49,-0.40,-0.51,-0.45
-0.57,-0.33,-0.62,-0.54,-0.43,-0.57,-0.48,-0.35,-0.66
-0.54,-0.33,-0.69,-0.34,-0.47,-0.76,-0.45,-0.35,-0.12
-0.74,-0.50,-0.21,-0.50,-0.63,-0.47,-0.27,-0.31,-0.41
-0.30,-0.65,-0.53,-0.57,-0.44,-0.45,-0.39,-0.26,-0.35
-0.37,-0.39,-0.33,-0.63,-0.35,-0.70,-0.50,-0.17,-0.55
