-0.47,-0.33,-0.41,-0.56,-0.33,-0.52,-0.37,-0.50,-0.39
-0.57,-0.33,-0.57,-0.52,-0.26,-0.55,-0.45,-0.13,-0.56
-0.55,-0.32,-0.43,-0.44,-0.45,-0.56,-0.40,-0.47,-0.62
-0.49,-0.41,-0.42,-0.50,-0.58,-0.56,-0.36,-0.56,-0.50
-0.47,-0.46,-0.33,-0.54,-0.57,-0.52,-0.32,-0.50,-0.44
-0.59,-0.42,-0.38,-0.53,-0.54,-0.54,-0.29,-0.46,-0.42
