Set 1:
0.27,-1.44,0.82,-1.93,-2.97
3.84,-1.48,3.97,1.96,-2.22
1.51,-3.69,-3.90,-0.32,-2.19
0.93,-1.45,1.43,0.92,0.77
-1.40,-3.41,1.10,-4.22,0.94

Set 2:
-3.10,4.23,2.54,-1.02,-1.14
4.63,3.02,1.14,1.91,-2.65
1.17,1.64,3.03,0.73,-4.28
1.46,-2.55,-1.94,2.10,0.00
-5.77,2.48,0.79,2.12,-1.36

Set 3:
2.68,5.99,3.47,-3.13,2.01
2.72,-3.17,7.45,-4.35,-2.16
-1.13,-1.09,-1.34,2.76,-0.59
2.58,-0.22,0.89,2.35,1.30
-1.98,2.41,-4.34,0.07,2.42

Set 4:
-0.34,-0.13,2.94,0.00,0.20
4.55,1.79,-0.41,-1.09,-0.21
0.97,1.44,-5.74,-3.38,-2.13
-0.34,-5.70,0.35,-2.30,2.74
0.77,4.01,-2.39,-1.11,1.91

Set 5:
0.33,7.34,-1.57,0.49,-6.37
2.27,5.03,-0.16,-2.29,0.95
-2.72,1.04,-3.49,2.75,-0.56
-2.73,-2.21,-0.72,-1.98,2.87
-0.13,3.43,-1.38,2.06,1.22

Set 6:
-3.27,0.13,-1.27,-0.27,-0.29
6.73,1.88,0.87,0.69,-0.62
-1.72,-3.28,0.52,4.65,-0.39
1.18,-4.11,-1.95,-2.66,-1.10
4.70,-4.45,-0.98,-0.29,1.52

