-0.52,-0.67,-0.86,-0.81,-0.14,-0.59,-0.60,-0.45,-0.58
-0.27,-0.29,-0.80,-0.88,-0.35,-0.25,-0.62,-0.51,-0.45
-0.42,-0.21,-0.94,-0.54,-0.15,-0.47,-0.48,-0.82,-0.55
-0.53,-0.38,-0.72,-0.87,-0.26,-0.27,-0.40,-0.29,-0.25
-0.27,-0.43,-0.83,-0.73,-0.42,-0.10,-0.44,-0.55,-0.45
-0.75,-0.54,-0.91,-0.91,-0.33,0.02,-0.26,-0.45,-0.60
