-0.61,-0.45,-0.54,-0.52,-0.43,-0.68,-0.73,-0.42,-0.38
-0.76,-0.41,-0.55,-0.23,-0.31,-0.50,-0.49,-0.67,-0.44
-0.61,-0.69,-0.54,-0.39,-0.53,-0.41,-0.58,-0.47,-0.70
-0.29,-0.55,-0.59,-0.72,-0.38,-0.37,-0.72,-0.39,-0.49
-0.64,-0.60,-0.48,-0.54,-0.39,-0.55,-0.73,-0.68,-0.57
-0.79,-0.62,-0.69,-0.29,-0.63,-0.81,-0.32,-0.48,-0.80
