-0.40,-0.65,-0.43,-0.60,-0.58,-0.51,-0.25,-0.46,-0.33
-0.15,-0.78,-0.46,-0.40,-0.42,-0.75,-0.23,-0.45,-0.37
-0.46,-0.71,-0.22,-0.10,-0.45,-0.14,-0.52,-0.30,-0.25
-0.05,-0.48,-0.34,-0.34,-0.37,-0.52,-0.52,-0.55,-0.26
-0.32,-0.75,-0.49,-0.34,-0.56,-0.45,-0.33,-0.31,-0.46
-0.58,-0.65,-0.45,-0.31,-0.60,-0.50,-0.26,-0.44,-0.51
