-0.50,-0.67,-0.85,-0.78,-0.23,-0.57,-0.58,-0.44,-0.57
-0.31,-0.30,-0.79,-0.87,-0.38,-0.28,-0.61,-0.50,-0.45
-0.41,-0.21,-0.88,-0.52,-0.06,-0.44,-0.45,-0.74,-0.50
-0.45,-0.39,-0.71,-0.81,-0.19,-0.29,-0.38,-0.23,-0.20
-0.24,-0.42,-0.80,-0.70,-0.42,-0.17,-0.45,-0.57,-0.43
-0.60,-0.53,-0.88,-0.87,-0.30,-0.06,-0.24,-0.38,-0.56
