-0.39,-0.66,-0.43,-0.60,-0.58,-0.49,-0.19,-0.44,-0.33
-0.07,-0.79,-0.44,-0.41,-0.42,-0.76,-0.21,-0.39,-0.35
-0.43,-0.71,-0.29,-0.17,-0.45,-0.23,-0.53,-0.34,-0.28
-0.17,-0.50,-0.35,-0.35,-0.36,-0.46,-0.56,-0.56,-0.27
-0.28,-0.77,-0.54,-0.37,-0.56,-0.45,-0.32,-0.38,-0.45
-0.67,-0.67,-0.47,-0.30,-0.59,-0.53,-0.29,-0.43,-0.49
