0.2383248,0.1971032
0.2551847,0.2257042
0.2360554,0.2175736
0.2524793,0.2225152
0.2612552,0.2207099
0.2385661,0.1984873
0.2439686,0.2109016
0.2339664,0.1984794
0.2406071,0.2075264
0.2523087,0.2193035
0.3171834,0.244568
0.2922394,0.2175579
0.2829594,0.2359034
0.2646763,0.2239548
0.3339474,0.234707
0.261898,0.2105573
0.2504888,0.222577
0.2635708,0.2252331
0.2496022,0.1940411
0.2481588,0.214616
0.2397217,0.1946165
0.2371863,0.2019563
0.2641929,0.2117946
0.2556658,0.2014974
0.2636387,0.2224458
0.2442199,0.188029
0.2581924,0.2011565
0.2432922,0.2036233
0.2589484,0.1922478
0.2575025,0.213914
0.2507541,0.1925862
0.2634336,0.2086801
0.2504922,0.2200325
0.251831,0.2224061
0.2641838,0.2193859
0.2735827,0.2235578
0.2610608,0.219894
0.2628286,0.1981758
0.2535803,0.187505
0.2495936,0.1998357
0.2642165,0.2140153
0.3131794,0.2218914
0.2489802,0.2153428
0.2626916,0.2009903
0.2576071,0.2037023
0.2778902,0.2121459
0.2689857,0.1796141
0.2372797,0.1920758
0.2697055,0.1865964
0.2398677,0.1929228
0.2512479,0.2057759
0.2384352,0.2004714
0.2627715,0.1946403
0.277862,0.2139646
0.2364457,0.1931389
0.2351288,0.2004997
0.2570709,0.2133275
0.2274481,0.1794955
0.2478092,0.22419
0.2408442,0.1999148
0.2525183,0.1968493
0.2383373,0.1987088
0.220347,0.1869997
0.2468125,0.1976279
0.2294324,0.1754774
0.2317262,0.1933404
0.2347736,0.209307
0.2291829,0.1843743
0.2369672,0.1945561
0.2441434,0.2027608
0.225037,0.1980446
0.2378097,0.1826437
0.258228,0.2067227
0.2357593,0.188944
0.2306286,0.1930113
0.2377384,0.2270382
0.2278889,0.2118129
0.2275336,0.2103985
0.2223049,0.2099769
0.2372829,0.1994846
0.2355825,0.2141634
0.2200399,0.1686995
0.2341948,0.2012093
0.2126908,0.1921153
0.2257365,0.2057984
0.233848,0.2098749
0.2325326,0.2109064
0.2466927,0.1949191
0.216209,0.1842058
0.2181293,0.1881094
0.2348226,0.1813315
0.305029,0.1983327
0.3322633,0.2126822
0.2307767,0.198514
0.2273568,0.1925117
0.2340766,0.2163142
0.2349309,0.2103161
0.2448518,0.2110837
0.2492168,0.2184121
0.2389565,0.2194529
0.226894,0.2083029
0.2205639,0.1994417
0.2165225,0.1963154
0.2152826,0.1926943
0.23932,0.1984016
0.2372111,0.1992936
0.2241041,0.1989108
0.247272,0.2143021
0.2321687,0.2017041
0.2387552,0.2104186
0.2336458,0.1946128
0.2317808,0.2113231
0.2323164,0.2083071
0.2322697,0.1963463
0.243352,0.1949651
0.23846,0.1682009
0.2299505,0.180242
0.2303349,0.1848005
0.2224706,0.1693238
0.2079413,0.1644855
0.2062729,0.1635653
0.2306951,0.1932007
0.204691,0.1762098
0.1948551,0.1804096
0.2371496,0.183457
0.209444,0.1804763
0.2012624,0.1739064
0.2008058,0.1615423
0.2141099,0.1849519
0.2004713,0.1742123
0.183559,0.1451711
0.1907822,0.1682799
0.2302784,0.1791201
0.2246251,0.1545846
0.1905252,0.152146
0.2205539,0.1669589
0.2057934,0.1577553
0.2061109,0.152903
0.209521,0.144388
0.2003141,0.1437362
0.2195441,0.1538494
0.194572,0.1563324
0.2002816,0.1692644
0.1894079,0.1525619
0.2123698,0.1756999
0.2076162,0.1385996
0.1984465,0.1494348
0.2306647,0.1201379
0.2058005,0.1640469
0.2683086,0.1760908
0.1904049,0.1442718
0.2017154,0.1473557
0.2209277,0.151469
0.2229053,0.1468712
0.2283651,0.1376593
0.1904386,0.1599477
0.269965,0.1020949
0.2593099,0.1196931
0.2427517,0.1107586
0.2760206,0.1085618
0.2321543,0.1021054
0.2406385,0.1118963
0.2696437,0.1092789
0.28133,0.1179688
0.2750179,0.1214402
0.3022883,0.1174123
0.3130478,0.123889
0.2848348,0.1154027
0.2809599,0.1279231
0.2551625,0.1244543
0.2470959,0.1270351
0.3438028,0.1286578
0.2596927,0.1294325
0.2397868,0.1238985
0.2466178,0.1412235
0.2582738,0.1297317
0.3333721,0.1389856
0.2848437,0.1442093
0.3246978,0.143115
0.3122637,0.1484361
0.2740218,0.1660477
0.3030798,0.1497618
0.29538,0.1486982
0.2819519,0.1666899
0.3213684,0.1600386
0.2943259,0.1611461
0.3045984,0.1801629
0.2881957,0.1719777
0.287899,0.178184
0.2929658,0.1860096
0.291247,0.1941092
0.2936981,0.1985285
0.2905076,0.2083245
0.2941913,0.2044944
0.2901382,0.202161
0.3123957,0.2062013
0.3065307,0.217985
0.2986919,0.2167726
0.3072988,0.2222645
0.2866583,0.2276873
0.295479,0.2288045
0.2910705,0.2299238
0.3415298,0.2337065
0.3040226,0.2428136
0.2930813,0.2386856
0.292252,0.2248039
0.2932666,0.2348031
0.2972533,0.235947
0.2840987,0.2367138
0.3271541,0.2313142
0.2967723,0.224263
0.2952557,0.2355542
0.2910284,0.2349193
0.2984352,0.2429038
0.3537005,0.2509255
0.2983548,0.2441918
0.2956244,0.2378986
0.3146262,0.2429462
0.3513839,0.244105
0.2954255,0.2422303
0.2969464,0.2429979
0.3388153,0.2470389
0.2960488,0.2355036
0.2929281,0.2401106
0.2963461,0.2443753
0.3143531,0.2420502
0.3028983,0.2495539
0.3182389,0.244252
0.3052548,0.2488189
0.2950764,0.253628
0.3618037,0.2498123
0.3001387,0.2459999
0.297441,0.2453835
0.3103381,0.2502379
0.2991013,0.2572591
0.3184466,0.2514562
0.29455,0.2488321
0.2896726,0.2388667
0.2962842,0.2499663
0.4003397,0.2447955
0.3035792,0.2526042
0.3104362,0.2445103
0.3033086,0.2494321
0.2961196,0.2479576
0.3059057,0.2490198
0.3016298,0.2474923
0.3015093,0.2568545
0.3119956,0.2504547
0.303011,0.258072
0.3021077,0.2500167
0.3018768,0.2589847
0.2998527,0.265387
0.3165875,0.2616095
0.2998756,0.2613486
0.3035077,0.2647409
0.3080398,0.2571408
0.2928825,0.2582961
0.3002909,0.2593171
0.3044427,0.2446021
0.2959709,0.2557748
0.2987566,0.2586621
0.2967461,0.258105
0.3617941,0.2623331
0.3115253,0.2619446
0.3006487,0.2510551
0.2934075,0.2513409
0.2945029,0.2570921
0.3062141,0.249892
0.2969807,0.2560033
0.3333573,0.2656157
0.2974023,0.2642886
0.2975836,0.2591774
0.3176099,0.2596241
0.2921484,0.2552495
0.3072027,0.2550622
0.2998947,0.2576068
0.2953254,0.2506532
0.3106996,0.2491944
0.2917763,0.2549785
0.3130264,0.2548579
0.2944124,0.2564664
0.2984515,0.2599514
0.3226624,0.2594711
0.3135941,0.2512709
0.3410835,0.2550582
0.2972442,0.2571202
0.2963467,0.2497884
0.3297681,0.2543389
0.3202443,0.2606901
0.3035331,0.2560766
0.3381034,0.252614
0.2928729,0.2585515
0.3177179,0.2574884
0.3047346,0.2524677
0.2908939,0.2557746
0.3125187,0.2590882
0.3043914,0.2547464
0.2933546,0.2519287
0.2996073,0.2595336
0.3141322,0.2621899
0.371021,0.2576988
0.3391208,0.2602069
0.3267316,0.2588207
0.3644165,0.2557091
0.2918604,0.2529118
0.2964511,0.2607819
0.3204972,0.2587174
0.322488,0.2586323
0.3355664,0.2554995
0.3367028,0.2593005
0.3075744,0.265726
0.3247842,0.2593816
0.301304,0.2603787
0.2938451,0.2628552
0.2923842,0.2652812
0.2945017,0.2623273
0.3028167,0.2619391
0.303767,0.2623197
0.2954988,0.2669877
0.3020292,0.2652892
0.3561083,0.2672962
0.2972812,0.260699
0.2928881,0.2661324
0.3087625,0.2696757
0.2950169,0.2662271
0.2932969,0.2658513
0.2973971,0.2708329
0.2927082,0.2661973
0.2973169,0.2670489
0.2970386,0.2665437
0.294971,0.2597844
0.3336519,0.2648468
0.2986225,0.2692395
0.2945499,0.2651331
0.2973864,0.2689742
0.2948069,0.268506
0.298003,0.2741163
0.2917011,0.2665833
0.2940429,0.2724186
0.3091191,0.2711401
0.2959295,0.2763439
0.2954766,0.269164
0.2923403,0.2691713
0.2982703,0.2749521
0.305208,0.2678795
0.2960362,0.2678016
0.2930785,0.264583
0.2940111,0.2663088
0.3208405,0.2698751
0.2985123,0.2693489
0.3002285,0.2736262
0.2973206,0.2671149
0.2891493,0.2654859
0.2942851,0.2638025
0.2915298,0.270861
0.2969238,0.2617641
0.2914588,0.2680842
0.3044146,0.2646239
0.2910956,0.2690179
0.2912515,0.2698559
0.2937523,0.2731707
0.3117015,0.2748219
0.325463,0.2638713
0.3178275,0.2570979
0.2967076,0.2643158
0.2936534,0.2626183
0.2970592,0.2652324
0.2944469,0.2685674
0.3630867,0.261357
0.2963461,0.2611757
0.2989825,0.2652236
0.289683,0.2692873
0.2925545,0.2656036
0.2944754,0.2715632
0.3348101,0.2693089
0.29573,0.2692588
0.2865532,0.2596759
0.2977813,0.2627652
0.3000594,0.2664227
0.2966743,0.2712228
0.295173,0.2704807
0.2940686,0.2681897
0.31915,0.2711236
0.290067,0.2691902
0.2939437,0.2720985
0.285726,0.2616782
0.298772,0.2687981
0.2824397,0.2575476
0.2962005,0.2672906
0.2975103,0.2693313
0.2945487,0.2725692
0.295539,0.2705671
0.2955611,0.2569254
0.2920434,0.2705989
0.2948952,0.2626997
0.2977918,0.2717052
0.292289,0.2679041
0.2919365,0.2735663
0.2977243,0.2680887
0.2998916,0.2639182
0.2945068,0.2674961
0.2950101,0.2749679
0.2973743,0.2733696
0.290791,0.2692936
0.3162487,0.2729368
0.2938609,0.2737588
0.3180937,0.2730693
0.2909261,0.2704112
0.2774218,0.2543672
0.3081244,0.2709343
0.2931275,0.2698854
0.2968218,0.2588113
0.2905673,0.2660629
0.2927728,0.2662936
0.3821158,0.2762985
0.2968566,0.2681753
0.2959384,0.270272
0.3231387,0.2681174
0.2895801,0.269796
0.291842,0.2710135
0.2935009,0.2701329
0.2952418,0.268688
0.2945935,0.2717851
0.2969173,0.2682418
0.2959126,0.2689482
0.3002952,0.2705419
0.2916646,0.2753159
0.2702465,0.2457713
0.2905247,0.268869
0.3036129,0.2691028
0.2855393,0.2593398
0.2920717,0.264025
0.2950073,0.2668434
0.2848452,0.2591996
0.2985977,0.2589882
0.2955361,0.2715829
0.3447201,0.2664686
0.2944072,0.2758461
0.2883343,0.2655699
0.2992494,0.2679152
0.287037,0.2689822
0.2888129,0.2708375
0.2934221,0.2712054
0.2904627,0.2671519
0.2781082,0.2509865
0.2925575,0.268921
0.2965149,0.2790318
0.2934397,0.2745465
0.2912697,0.2642811
0.2961361,0.2704343
0.2941507,0.2784519
0.3041737,0.2777818
0.2929041,0.2719668
0.2887464,0.2669404
0.2915663,0.2713355
0.2946875,0.266378
0.2893892,0.2675368
0.2905509,0.2690526
0.2881655,0.2708149
0.2910675,0.2652877
0.2948654,0.2754236
0.2877091,0.2733054
0.2854918,0.2718038
0.3001814,0.2708369
0.2961466,0.2723732
0.2928551,0.270872
0.2911032,0.2685139
0.2725095,0.2473241
0.2898673,0.2703077
0.2907127,0.2725285
0.2953931,0.2782918
0.294363,0.2713296
0.2882424,0.2705717
0.2911673,0.269698
0.2898453,0.2780142
0.3477968,0.2708097
0.2953823,0.2796813
0.3231102,0.2757956
0.2909063,0.2747579
0.276011,0.2559538
0.2653635,0.245436
0.2734494,0.2417763
0.2843217,0.2546298
0.2787504,0.2653013
0.2822539,0.2676148
0.2700163,0.2376714
0.2934208,0.2637289
0.3441827,0.2470547
0.298615,0.2711085
0.2895776,0.2665161
0.2819905,0.2694447
0.3789493,0.2666551
0.2935845,0.276233
0.295252,0.2693489
0.2863992,0.2714685
0.2873201,0.2604545
0.3018799,0.2685265
0.2932588,0.2737533
0.2945839,0.2676173
0.2907528,0.2696831
0.2878619,0.2630831
0.282616,0.263292
0.2919449,0.2706293
0.2891087,0.2683105
0.3001568,0.2706247
0.2934576,0.2682776
0.2928415,0.2724954
0.2965116,0.2695125
0.291252,0.2738937
0.2838575,0.2639389
0.2953272,0.2644385
0.2880817,0.2497042
