Set 1:
2.00,-1.90,0.49,-1.76,-2.41
5.97,-1.81,4.00,-0.12,-0.53
1.18,-3.42,-3.05,0.71,-6.55
0.57,0.34,1.10,3.68,1.99
-4.04,-3.14,1.83,-2.25,0.71

Set 2:
-2.74,5.61,3.36,-2.19,1.16
3.18,-0.07,1.29,-0.39,-1.31
1.58,0.37,3.92,1.46,-3.68
0.87,-1.44,-2.20,1.20,1.39
-5.71,2.10,2.30,3.45,-0.90

Set 3:
1.68,3.56,2.60,-4.02,2.73
2.10,-3.58,7.58,-5.51,-2.97
-1.64,0.32,-0.73,2.31,-0.44
3.55,0.59,-1.94,2.54,0.94
-1.99,2.71,-2.91,1.14,2.65

Set 4:
-0.75,0.90,0.69,-1.40,0.26
4.36,0.59,-3.14,-2.32,-0.42
4.08,0.12,-3.03,-0.48,-2.04
3.26,-5.49,1.58,-2.40,2.21
2.06,2.65,2.05,-2.23,1.12

Set 5:
-0.72,6.42,-1.67,1.46,-6.68
2.52,1.81,1.05,-2.87,0.85
-2.22,-1.36,-4.01,2.39,0.55
-2.70,-3.40,-0.52,-0.96,-2.56
-0.84,3.38,-1.47,3.18,1.88

Set 6:
-2.58,-0.47,2.48,-1.53,-0.59
6.00,0.52,0.83,1.56,-1.32
-0.02,-4.98,-2.19,4.49,-1.20
0.92,-4.94,-1.42,-3.05,1.75
5.75,-4.33,-0.46,-0.27,0.47

